"begin","end","id","nVehContrib","flow","occupancy","speed","length","nVehEntered","begin_label","end_label"
27900,28200,"11_E_0",15,180,1.3,20.65,5.3,15,"07:45","07:50"
27900,28200,"11_E_1",19,228,1.87,19.66,5.05,19,"07:45","07:50"
27900,28200,"11_E_2",11,132,0.78,23.54,4.95,12,"07:45","07:50"
27900,28200,"12_W_0",32,384,7.37,17.16,5.2,32,"07:45","07:50"
27900,28200,"12_W_1",20,240,1.84,18.62,4.85,20,"07:45","07:50"
27900,28200,"12_W_2",14,168,1.02,22.17,4.82,14,"07:45","07:50"
27900,28200,"12_E_0",7,84,0.54,22.09,5,7,"07:45","07:50"
27900,28200,"12_E_1",9,108,0.74,20.39,4.94,9,"07:45","07:50"
27900,28200,"12_E_2",10,120,0.88,20.54,5.3,10,"07:45","07:50"
27900,28200,"13_W_0",10,120,1.12,23.38,7.75,10,"07:45","07:50"
27900,28200,"13_W_1",7,84,0.55,23.96,5.5,7,"07:45","07:50"
27900,28200,"13_W_2",12,144,0.82,23.61,4.79,12,"07:45","07:50"
27900,28200,"13_E_0",8,96,1.22,18.48,5.81,8,"07:45","07:50"
27900,28200,"13_E_1",13,156,0.96,23.36,5.12,15,"07:45","07:50"
27900,28200,"13_E_2",18,216,2.09,19.75,6.53,18,"07:45","07:50"
27900,28200,"14_W_0",37,444,3.46,18.63,5.18,37,"07:45","07:50"
27900,28200,"14_W_1",17,204,1.44,19.18,4.82,17,"07:45","07:50"
27900,28200,"14_E_0",41,492,3.73,18.04,4.84,41,"07:45","07:50"
27900,28200,"14_E_1",15,180,1.44,18.17,5.2,15,"07:45","07:50"
27900,28200,"15_W_0",29,348,2.35,21.15,4.98,29,"07:45","07:50"
27900,28200,"15_W_1",26,312,2.53,19.36,5.1,26,"07:45","07:50"
27900,28200,"15_W_2",40,480,3.32,20.28,4.94,41,"07:45","07:50"
27900,28200,"15_E_0",25,300,1.84,24,5.26,25,"07:45","07:50"
27900,28200,"15_E_1",15,180,1.04,24.44,5.03,15,"07:45","07:50"
27900,28200,"15_E_2",30,360,2.12,23.5,4.97,30,"07:45","07:50"
27900,28200,"16_W_0",14,168,1.06,22.83,5.14,14,"07:45","07:50"
27900,28200,"16_W_1",7,84,0.5,22.95,4.71,7,"07:45","07:50"
27900,28200,"16_W_2",2,24,0.21,20.3,6,2,"07:45","07:50"
27900,28200,"16_E_0",10,120,0.8,22.36,5.65,10,"07:45","07:50"
27900,28200,"16_E_1",8,96,0.89,20.14,4.75,8,"07:45","07:50"
27900,28200,"16_E_2",5,60,0.37,24.86,5.4,6,"07:45","07:50"
27900,28200,"17_W_0",19,228,1.02,31.65,5,19,"07:45","07:50"
27900,28200,"17_W_1",4,48,0.21,35.63,5.62,4,"07:45","07:50"
27900,28200,"17_W_2",5,60,0.25,32.39,4.7,5,"07:45","07:50"
27900,28200,"17_E_0",41,492,2.13,31.81,4.89,41,"07:45","07:50"
27900,28200,"17_E_1",14,168,0.63,35.22,4.68,14,"07:45","07:50"
27900,28200,"17_E_2",15,180,0.67,36.46,4.87,15,"07:45","07:50"
27900,28200,"18_W_0",22,264,1.79,23.41,5.25,22,"07:45","07:50"
27900,28200,"18_W_1",7,84,0.45,24.95,4.79,7,"07:45","07:50"
27900,28200,"18_W_2",0,0,0,-1,-1,0,"07:45","07:50"
27900,28200,"18_E_0",11,132,0.97,22.38,5.77,11,"07:45","07:50"
27900,28200,"18_E_1",9,108,0.62,23.52,4.83,9,"07:45","07:50"
27900,28200,"18_E_2",23,276,1.65,22.77,4.85,23,"07:45","07:50"
27900,28200,"19_W_0",5,60,0.38,22.62,5,6,"07:45","07:50"
27900,28200,"19_W_1",14,168,1.3,22.99,5.29,14,"07:45","07:50"
27900,28200,"19_W_2",15,180,1.03,24.26,4.97,15,"07:45","07:50"
27900,28200,"19_E_0",19,228,1.43,22.43,5.03,20,"07:45","07:50"
27900,28200,"19_E_1",8,96,0.86,21.61,5.06,8,"07:45","07:50"
27900,28200,"19_E_2",7,84,0.47,25.66,5.14,7,"07:45","07:50"
27900,28200,"20_W_0",7,84,0.54,21.35,4.86,7,"07:45","07:50"
27900,28200,"20_W_1",22,264,1.51,24.27,4.93,22,"07:45","07:50"
27900,28200,"20_W_2",11,132,0.72,24.58,4.77,11,"07:45","07:50"
27900,28200,"20_E_0",17,204,1.31,21.77,4.91,17,"07:45","07:50"
27900,28200,"20_E_1",10,120,0.79,21.94,5,10,"07:45","07:50"
27900,28200,"20_E_2",3,36,0.4,16.22,5.67,3,"07:45","07:50"
27900,28200,"21_W_0",2,24,0.18,17.78,4.75,2,"07:45","07:50"
27900,28200,"21_W_1",6,72,0.53,19.53,5.08,6,"07:45","07:50"
27900,28200,"21_E_0",7,84,0.62,18.16,4.79,7,"07:45","07:50"
27900,28200,"21_E_1",0,0,0,-1,-1,0,"07:45","07:50"
28200,28500,"1_W_0",2,24,0.24,13.38,4.75,2,"07:50","07:55"
28200,28500,"1_W_1",0,0,0,-1,-1,0,"07:50","07:55"
28200,28500,"1_E_0",2,24,0.24,12.4,4.5,2,"07:50","07:55"
28200,28500,"1_E_1",1,12,0.14,12.06,5,1,"07:50","07:55"
28200,28500,"2_W_0",17,204,1.26,22.7,5,17,"07:50","07:55"
28200,28500,"2_W_1",11,132,0.8,24.04,5.23,11,"07:50","07:55"
28200,28500,"2_W_2",9,108,0.64,25.09,5.33,9,"07:50","07:55"
28200,28500,"2_W_3",2,24,0.14,24.63,5.25,2,"07:50","07:55"
28200,28500,"2_E_0",7,84,0.52,24.12,5.21,7,"07:50","07:55"
28200,28500,"2_E_1",2,24,0.13,24.97,4.75,2,"07:50","07:55"
28200,28500,"2_E_2",3,36,0.21,24.27,5.17,3,"07:50","07:55"
28200,28500,"2_E_3",1,12,0.07,20.02,4.5,1,"07:50","07:55"
28200,28500,"3_W_0",5,60,0.9,12.08,6.5,5,"07:50","07:55"
28200,28500,"3_W_1",1,12,0.11,13.28,4.5,1,"07:50","07:55"
28200,28500,"3_E_0",1,12,0.38,10.62,12,1,"07:50","07:55"
28200,28500,"3_E_1",3,36,0.5,14.41,7.17,3,"07:50","07:55"
28200,28500,"4_W_0",2,24,0.25,23.53,9,2,"07:50","07:55"
28200,28500,"4_W_1",17,204,1.22,23.2,4.97,17,"07:50","07:55"
28200,28500,"4_W_2",8,96,0.53,25.11,5,8,"07:50","07:55"
28200,28500,"4_W_3",5,60,0.36,26.84,5.8,5,"07:50","07:55"
28200,28500,"4_E_0",2,24,0.29,22.78,9.5,2,"07:50","07:55"
28200,28500,"4_E_1",0,0,0,-1,-1,0,"07:50","07:55"
28200,28500,"4_E_2",1,12,0.07,20.84,4.5,1,"07:50","07:55"
28200,28500,"4_E_3",1,12,0.05,28.53,4.5,1,"07:50","07:55"
28200,28500,"5_W_0",3,36,0.26,22.1,5.83,3,"07:50","07:55"
28200,28500,"5_W_1",0,0,0,-1,-1,0,"07:50","07:55"
28200,28500,"5_W_2",0,0,0,-1,-1,0,"07:50","07:55"
28200,28500,"5_E_0",6,72,20.35,10.83,5,6,"07:50","07:55"
28200,28500,"5_E_1",3,36,19.6,9.27,5.5,5,"07:50","07:55"
28200,28500,"5_E_2",3,36,17.41,10,4.83,3,"07:50","07:55"
28200,28500,"6_W_0",13,156,1.15,19.47,5.12,13,"07:50","07:55"
28200,28500,"6_W_1",6,72,0.79,18.82,5.08,6,"07:50","07:55"
28200,28500,"6_W_2",8,96,0.72,18.89,5.06,9,"07:50","07:55"
28200,28500,"6_E_0",13,156,0.88,23.5,4.73,13,"07:50","07:55"
28200,28500,"6_E_1",5,60,0.52,17.95,5.3,5,"07:50","07:55"
28200,28500,"6_E_2",39,468,3.65,18.65,4.97,39,"07:50","07:55"
28200,28500,"7_W_0",18,216,1.4,21.51,4.97,18,"07:50","07:55"
28200,28500,"7_W_1",25,300,1.97,21.32,4.98,25,"07:50","07:55"
28200,28500,"7_W_2",13,156,1.08,20.55,5.04,13,"07:50","07:55"
28200,28500,"7_E_0",5,60,0.56,21.55,6.4,5,"07:50","07:55"
28200,28500,"7_E_1",17,204,1.47,21.39,5.32,17,"07:50","07:55"
28200,28500,"7_E_2",17,204,1.18,22.73,4.71,17,"07:50","07:55"
28200,28500,"8_W_0",18,216,1.71,18,5.03,18,"07:50","07:55"
28200,28500,"8_W_1",29,348,3.33,15.33,5.02,29,"07:50","07:55"
28200,28500,"8_W_2",15,180,1.36,18.15,4.9,15,"07:50","07:55"
28200,28500,"8_E_0",39,468,6.23,14.66,5.22,42,"07:50","07:55"
28200,28500,"8_E_1",27,324,6.44,14.19,5.37,27,"07:50","07:55"
28200,28500,"8_E_2",19,228,4.56,16.44,5.71,19,"07:50","07:55"
28200,28500,"9_W_0",8,96,0.66,21.53,5.31,8,"07:50","07:55"
28200,28500,"9_W_1",9,108,0.69,21.8,4.89,9,"07:50","07:55"
28200,28500,"9_W_2",16,192,1.23,22.81,5.19,16,"07:50","07:55"
28200,28500,"9_E_0",13,156,1.19,18.52,4.96,13,"07:50","07:55"
28200,28500,"9_E_1",14,168,1.17,20.64,5.07,14,"07:50","07:55"
28200,28500,"9_E_2",2,24,0.19,16.48,4.75,2,"07:50","07:55"
28200,28500,"10_W_0",12,144,0.94,22.9,5.29,12,"07:50","07:55"
28200,28500,"10_W_1",7,84,0.48,24.08,4.93,7,"07:50","07:55"
28200,28500,"10_W_2",1,12,0.06,26.35,5,1,"07:50","07:55"
28200,28500,"10_E_0",22,264,1.66,22.64,5.09,22,"07:50","07:55"
28200,28500,"10_E_1",15,180,1.14,23.76,5.4,15,"07:50","07:55"
28200,28500,"10_E_2",12,144,0.81,24.25,4.92,12,"07:50","07:55"
28200,28500,"11_W_0",12,144,0.86,22.71,4.83,12,"07:50","07:55"
28200,28500,"11_W_1",14,168,0.96,23.48,4.79,14,"07:50","07:55"
28200,28500,"11_W_2",8,96,0.53,24.07,4.75,8,"07:50","07:55"
28200,28500,"11_E_0",18,216,1.52,20.8,5.17,18,"07:50","07:55"
28200,28500,"11_E_1",16,192,1.24,22.82,5.19,16,"07:50","07:55"
28200,28500,"11_E_2",5,60,0.46,20.08,5.1,5,"07:50","07:55"
28200,28500,"12_W_0",28,336,8.19,13.62,5,28,"07:50","07:55"
28200,28500,"12_W_1",11,132,1.2,19.81,5.27,12,"07:50","07:55"
28200,28500,"12_W_2",11,132,0.86,21.29,5,11,"07:50","07:55"
28200,28500,"12_E_0",16,192,1.48,18.97,5.22,16,"07:50","07:55"
28200,28500,"12_E_1",22,264,2.4,16.38,4.95,22,"07:50","07:55"
28200,28500,"12_E_2",19,228,1.72,18.81,4.82,19,"07:50","07:55"
28200,28500,"13_W_0",9,108,1.43,18.31,7.22,9,"07:50","07:55"
28200,28500,"13_W_1",8,96,0.74,21.67,5.81,9,"07:50","07:55"
28200,28500,"13_W_2",15,180,1.1,22.59,4.93,15,"07:50","07:55"
28200,28500,"13_E_0",14,168,1.95,20.46,7.18,14,"07:50","07:55"
28200,28500,"13_E_1",21,252,1.71,21.29,5.07,23,"07:50","07:55"
28200,28500,"13_E_2",18,216,1.56,23.2,5.69,18,"07:50","07:55"
28200,28500,"14_W_0",44,528,4.01,18.15,4.9,44,"07:50","07:55"
28200,28500,"14_W_1",37,444,3.41,18.35,4.95,37,"07:50","07:55"
28200,28500,"14_E_0",33,396,3.38,17.93,5.08,33,"07:50","07:55"
28200,28500,"14_E_1",17,204,1.44,19.41,4.94,18,"07:50","07:55"
28200,28500,"15_W_0",19,228,1.59,22.53,4.89,19,"07:50","07:55"
28200,28500,"15_W_1",11,132,0.87,21.94,5.18,12,"07:50","07:55"
28200,28500,"15_W_2",20,240,1.59,22.03,5.22,20,"07:50","07:55"
28200,28500,"15_E_0",25,300,1.76,23.84,4.98,25,"07:50","07:55"
28200,28500,"15_E_1",12,144,0.85,24.06,5.08,12,"07:50","07:55"
28200,28500,"15_E_2",23,276,1.74,23.74,5.3,23,"07:50","07:55"
28200,28500,"16_W_0",21,252,1.5,23.78,5.02,21,"07:50","07:55"
28200,28500,"16_W_1",10,120,0.82,22.49,5.25,10,"07:50","07:55"
28200,28500,"16_W_2",2,24,0.13,25.09,5,2,"07:50","07:55"
28200,28500,"16_E_0",13,156,0.86,24.15,4.77,13,"07:50","07:55"
28200,28500,"16_E_1",14,168,1.01,23.39,5,14,"07:50","07:55"
28200,28500,"16_E_2",9,108,0.63,23.38,4.83,9,"07:50","07:55"
28200,28500,"17_W_0",15,180,0.67,35.88,4.77,15,"07:50","07:55"
28200,28500,"17_W_1",1,12,0.04,42.01,5,1,"07:50","07:55"
28200,28500,"17_W_2",3,36,0.12,38.08,4.5,3,"07:50","07:55"
28200,28500,"17_E_0",49,588,2.57,32.06,4.99,50,"07:50","07:55"
28200,28500,"17_E_1",17,204,1.1,33.42,4.88,17,"07:50","07:55"
28200,28500,"17_E_2",12,144,0.52,37.52,4.88,12,"07:50","07:55"
28200,28500,"18_W_0",24,288,1.84,22.42,5,24,"07:50","07:55"
28200,28500,"18_W_1",21,252,1.53,23.37,5.02,21,"07:50","07:55"
28200,28500,"18_W_2",3,36,0.21,22.73,4.83,3,"07:50","07:55"
28200,28500,"18_E_0",8,96,0.57,23.87,5.06,8,"07:50","07:55"
28200,28500,"18_E_1",7,84,0.56,24.26,5.71,7,"07:50","07:55"
28200,28500,"18_E_2",23,276,1.64,23.84,5.07,23,"07:50","07:55"
28200,28500,"19_W_0",6,72,0.42,23.46,4.83,6,"07:50","07:55"
28200,28500,"19_W_1",10,120,0.68,24.93,5,10,"07:50","07:55"
28200,28500,"19_W_2",7,84,0.53,24.05,5.43,7,"07:50","07:55"
28200,28500,"19_E_0",25,300,2,22.54,4.82,25,"07:50","07:55"
28200,28500,"19_E_1",9,108,0.64,22.67,4.83,10,"07:50","07:55"
28200,28500,"19_E_2",10,120,0.75,23.59,5.25,10,"07:50","07:55"
28200,28500,"20_W_0",6,72,0.5,21.06,5.25,7,"07:50","07:55"
28200,28500,"20_W_1",32,384,2.63,22.6,5,32,"07:50","07:55"
28200,28500,"20_W_2",16,192,1.12,24.31,5.06,16,"07:50","07:55"
28200,28500,"20_E_0",18,216,1.93,20.55,4.89,18,"07:50","07:55"
28200,28500,"20_E_1",5,60,0.45,21.8,5.1,7,"07:50","07:55"
28200,28500,"20_E_2",3,36,0.21,23.12,4.83,3,"07:50","07:55"
28200,28500,"21_W_0",7,84,0.68,18.82,5.36,7,"07:50","07:55"
28200,28500,"21_W_1",5,60,0.46,17.4,4.8,5,"07:50","07:55"
28200,28500,"21_E_0",12,144,1.09,18.15,4.88,12,"07:50","07:55"
28200,28500,"21_E_1",2,24,0.16,18.51,4.5,2,"07:50","07:55"
28500,28800,"1_W_0",2,24,0.26,12.35,4.75,2,"07:55","08:00"
28500,28800,"1_W_1",3,36,0.38,12.35,4.67,3,"07:55","08:00"
28500,28800,"1_E_0",5,60,0.95,11.92,6.6,5,"07:55","08:00"
28500,28800,"1_E_1",0,0,0,-1,-1,0,"07:55","08:00"
28500,28800,"2_W_0",15,180,1.16,23.09,5.2,15,"07:55","08:00"
28500,28800,"2_W_1",9,108,0.58,24.9,4.78,9,"07:55","08:00"
28500,28800,"2_W_2",4,48,0.31,24.28,5.62,4,"07:55","08:00"
28500,28800,"2_W_3",0,0,0,-1,-1,0,"07:55","08:00"
28500,28800,"2_E_0",9,108,0.69,24.3,5.56,9,"07:55","08:00"
28500,28800,"2_E_1",4,48,0.27,23.59,4.75,4,"07:55","08:00"
28500,28800,"2_E_2",1,12,0.06,29.11,5,1,"07:55","08:00"
28500,28800,"2_E_3",0,0,0,-1,-1,0,"07:55","08:00"
28500,28800,"3_W_0",10,120,1.31,13.47,5.25,10,"07:55","08:00"
28500,28800,"3_W_1",0,0,0,-1,-1,0,"07:55","08:00"
28500,28800,"3_E_0",2,24,0.45,9.92,5.5,2,"07:55","08:00"
28500,28800,"3_E_1",0,0,0,-1,-1,0,"07:55","08:00"
28500,28800,"4_W_0",2,24,0.2,18.67,5,2,"07:55","08:00"
28500,28800,"4_W_1",14,168,0.93,24.11,4.79,14,"07:55","08:00"
28500,28800,"4_W_2",6,72,0.43,24.83,5.33,6,"07:55","08:00"
28500,28800,"4_W_3",4,48,0.28,23.6,5,4,"07:55","08:00"
28500,28800,"4_E_0",1,12,0.08,19.67,4.5,1,"07:55","08:00"
28500,28800,"4_E_1",0,0,0,-1,-1,0,"07:55","08:00"
28500,28800,"4_E_2",0,0,0,-1,-1,0,"07:55","08:00"
28500,28800,"4_E_3",0,0,0,-1,-1,0,"07:55","08:00"
28500,28800,"5_W_0",0,0,0,-1,-1,0,"07:55","08:00"
28500,28800,"5_W_1",0,0,0,-1,-1,0,"07:55","08:00"
28500,28800,"5_W_2",0,0,0,-1,-1,0,"07:55","08:00"
28500,28800,"5_E_0",0,0,100,-1,-1,0,"07:55","08:00"
28500,28800,"5_E_1",0,0,100,-1,-1,0,"07:55","08:00"
28500,28800,"5_E_2",0,0,100,-1,-1,0,"07:55","08:00"
28500,28800,"6_W_0",9,108,1.39,16.64,5.17,9,"07:55","08:00"
28500,28800,"6_W_1",2,24,0.47,10.84,4.5,4,"07:55","08:00"
28500,28800,"6_W_2",5,60,0.43,19.3,4.9,6,"07:55","08:00"
28500,28800,"6_E_0",11,132,0.8,22.68,4.91,11,"07:55","08:00"
28500,28800,"6_E_1",4,48,0.31,22.87,5.38,4,"07:55","08:00"
28500,28800,"6_E_2",34,408,2.78,20.9,5.01,34,"07:55","08:00"
28500,28800,"7_W_0",14,168,2.31,16.64,8,14,"07:55","08:00"
28500,28800,"7_W_1",20,240,1.7,20.47,5.12,20,"07:55","08:00"
28500,28800,"7_W_2",8,96,0.59,21.77,4.75,8,"07:55","08:00"
28500,28800,"7_E_0",9,108,0.66,22.19,4.83,9,"07:55","08:00"
28500,28800,"7_E_1",9,108,0.98,21.91,6.44,9,"07:55","08:00"
28500,28800,"7_E_2",7,84,0.46,24.04,4.64,7,"07:55","08:00"
28500,28800,"8_W_0",15,180,2.41,13.41,5.27,15,"07:55","08:00"
28500,28800,"8_W_1",20,240,2.51,14.61,5.12,23,"07:55","08:00"
28500,28800,"8_W_2",23,276,2.52,16.31,4.78,23,"07:55","08:00"
28500,28800,"8_E_0",36,432,3.72,17.66,5.15,36,"07:55","08:00"
28500,28800,"8_E_1",17,204,1.56,18.42,4.85,17,"07:55","08:00"
28500,28800,"8_E_2",17,204,1.95,19.13,5.41,17,"07:55","08:00"
28500,28800,"9_W_0",18,216,1.45,21.2,5.06,18,"07:55","08:00"
28500,28800,"9_W_1",16,192,1.3,21,5.03,16,"07:55","08:00"
28500,28800,"9_W_2",15,180,1.37,19.15,5.2,15,"07:55","08:00"
28500,28800,"9_E_0",17,204,1.5,19.52,5.15,17,"07:55","08:00"
28500,28800,"9_E_1",12,144,0.91,21.3,4.75,12,"07:55","08:00"
28500,28800,"9_E_2",10,120,0.97,19.14,5.3,10,"07:55","08:00"
28500,28800,"10_W_0",9,108,0.64,23.82,5,9,"07:55","08:00"
28500,28800,"10_W_1",8,96,0.6,22.88,5.06,8,"07:55","08:00"
28500,28800,"10_W_2",3,36,0.19,24.07,4.67,3,"07:55","08:00"
28500,28800,"10_E_0",17,204,1.57,22.15,5.18,17,"07:55","08:00"
28500,28800,"10_E_1",12,144,1.01,23.34,5,13,"07:55","08:00"
28500,28800,"10_E_2",2,24,0.15,24.79,5.75,2,"07:55","08:00"
28500,28800,"11_W_0",11,132,1.16,20.59,5.05,11,"07:55","08:00"
28500,28800,"11_W_1",25,300,1.84,23.05,5.06,26,"07:55","08:00"
28500,28800,"11_W_2",23,276,1.73,22.58,5.04,23,"07:55","08:00"
28500,28800,"11_E_0",14,168,1.12,21.28,5.04,14,"07:55","08:00"
28500,28800,"11_E_1",14,168,1.49,19.67,4.89,14,"07:55","08:00"
28500,28800,"11_E_2",3,36,0.28,17.94,4.83,3,"07:55","08:00"
28500,28800,"12_W_0",33,396,5.65,15.2,5.61,33,"07:55","08:00"
28500,28800,"12_W_1",23,276,2.13,18.37,4.78,24,"07:55","08:00"
28500,28800,"12_W_2",22,264,1.72,21.69,5,22,"07:55","08:00"
28500,28800,"12_E_0",10,120,0.94,18.51,5.1,10,"07:55","08:00"
28500,28800,"12_E_1",16,192,1.59,18.06,5.25,16,"07:55","08:00"
28500,28800,"12_E_2",16,192,1.31,20.03,4.81,16,"07:55","08:00"
28500,28800,"13_W_0",17,204,1.36,21.06,4.94,17,"07:55","08:00"
28500,28800,"13_W_1",8,96,0.78,20.68,5.94,9,"07:55","08:00"
28500,28800,"13_W_2",17,204,1.55,22.34,5.03,17,"07:55","08:00"
28500,28800,"13_E_0",13,156,1.16,22.96,5.88,13,"07:55","08:00"
28500,28800,"13_E_1",8,96,0.76,22.81,6.25,8,"07:55","08:00"
28500,28800,"13_E_2",19,228,1.38,22.8,4.89,19,"07:55","08:00"
28500,28800,"14_W_0",40,480,3.83,18.04,5.15,40,"07:55","08:00"
28500,28800,"14_W_1",18,216,1.55,19.46,5,18,"07:55","08:00"
28500,28800,"14_E_0",43,516,3.86,18.69,4.99,43,"07:55","08:00"
28500,28800,"14_E_1",13,156,1.17,19.31,5.19,13,"07:55","08:00"
28500,28800,"15_W_0",27,324,2.17,21.38,5.02,27,"07:55","08:00"
28500,28800,"15_W_1",21,252,1.49,22.75,4.83,21,"07:55","08:00"
28500,28800,"15_W_2",36,432,2.63,23.5,5.11,36,"07:55","08:00"
28500,28800,"15_E_0",36,432,2.73,22.9,5.12,36,"07:55","08:00"
28500,28800,"15_E_1",18,216,1.33,24.1,5.33,18,"07:55","08:00"
28500,28800,"15_E_2",49,588,3.7,22.86,5.04,49,"07:55","08:00"
28500,28800,"16_W_0",20,240,1.56,22.22,5.03,20,"07:55","08:00"
28500,28800,"16_W_1",6,72,0.39,25,4.83,6,"07:55","08:00"
28500,28800,"16_W_2",1,12,0.08,26.6,6,1,"07:55","08:00"
28500,28800,"16_E_0",17,204,1.34,22.66,4.97,17,"07:55","08:00"
28500,28800,"16_E_1",11,132,0.79,22.86,4.91,11,"07:55","08:00"
28500,28800,"16_E_2",5,60,0.38,23.95,5.3,5,"07:55","08:00"
28500,28800,"17_W_0",22,264,1.1,33.96,5,22,"07:55","08:00"
28500,28800,"17_W_1",5,60,0.21,37.38,4.6,5,"07:55","08:00"
28500,28800,"17_W_2",2,24,0.09,37.94,5.25,2,"07:55","08:00"
28500,28800,"17_E_0",60,720,2.93,33.38,4.84,60,"07:55","08:00"
28500,28800,"17_E_1",23,276,1.03,36.28,4.8,23,"07:55","08:00"
28500,28800,"17_E_2",12,144,0.56,35.1,4.88,12,"07:55","08:00"
28500,28800,"18_W_0",18,216,1.22,24.04,4.86,18,"07:55","08:00"
28500,28800,"18_W_1",12,144,0.9,23.47,5.12,12,"07:55","08:00"
28500,28800,"18_W_2",2,24,0.13,24.87,4.75,2,"07:55","08:00"
28500,28800,"18_E_0",14,168,1.03,23.81,4.86,14,"07:55","08:00"
28500,28800,"18_E_1",11,132,0.82,22.47,4.95,11,"07:55","08:00"
28500,28800,"18_E_2",13,156,1,22.95,5.23,13,"07:55","08:00"
28500,28800,"19_W_0",8,96,0.56,22.93,4.75,8,"07:55","08:00"
28500,28800,"19_W_1",8,96,0.54,23.62,4.75,8,"07:55","08:00"
28500,28800,"19_W_2",8,96,0.6,24.26,5.38,8,"07:55","08:00"
28500,28800,"19_E_0",18,216,1.49,22.25,5.47,18,"07:55","08:00"
28500,28800,"19_E_1",11,132,1.11,21.11,5,11,"07:55","08:00"
28500,28800,"19_E_2",5,60,0.36,24.73,5.3,6,"07:55","08:00"
28500,28800,"20_W_0",14,168,0.99,22.71,4.79,14,"07:55","08:00"
28500,28800,"20_W_1",27,324,1.87,24.46,5.04,27,"07:55","08:00"
28500,28800,"20_W_2",12,144,0.81,25.08,5.08,12,"07:55","08:00"
28500,28800,"20_E_0",20,240,1.56,21.57,4.95,20,"07:55","08:00"
28500,28800,"20_E_1",14,168,1.15,23.67,4.96,14,"07:55","08:00"
28500,28800,"20_E_2",10,120,0.63,25.98,4.85,10,"07:55","08:00"
28500,28800,"21_W_0",4,48,0.39,17.66,5.12,4,"07:55","08:00"
28500,28800,"21_W_1",7,84,0.68,18.21,5.29,7,"07:55","08:00"
28500,28800,"21_E_0",12,144,1.15,18.61,5.33,12,"07:55","08:00"
28500,28800,"21_E_1",2,24,0.16,20.45,5,2,"07:55","08:00"
28800,29100,"1_W_0",11,132,1.43,12.73,4.95,11,"08:00","08:05"
28800,29100,"1_W_1",1,12,0.09,16.17,4.5,1,"08:00","08:05"
28800,29100,"1_E_0",3,36,0.45,12.62,5.67,3,"08:00","08:05"
28800,29100,"1_E_1",0,0,0,-1,-1,0,"08:00","08:05"
28800,29100,"2_W_0",17,204,1.69,23.2,6.91,17,"08:00","08:05"
28800,29100,"2_W_1",18,216,1.26,23.19,4.81,18,"08:00","08:05"
28800,29100,"2_W_2",7,84,0.49,24.46,5.07,7,"08:00","08:05"
28800,29100,"2_W_3",4,48,0.29,24.51,5.38,4,"08:00","08:05"
28800,29100,"2_E_0",16,192,1.48,22.02,5.12,16,"08:00","08:05"
28800,29100,"2_E_1",8,96,0.61,23.27,5.25,9,"08:00","08:05"
28800,29100,"2_E_2",3,36,0.21,24.44,5,3,"08:00","08:05"
28800,29100,"2_E_3",8,96,0.53,24.53,4.88,8,"08:00","08:05"
28800,29100,"3_W_0",10,120,1.29,13.13,5.05,10,"08:00","08:05"
28800,29100,"3_W_1",1,12,0.19,10.61,6,1,"08:00","08:05"
28800,29100,"3_E_0",9,108,1.27,13.56,5.72,9,"08:00","08:05"
28800,29100,"3_E_1",6,72,0.97,12.62,6.17,6,"08:00","08:05"
28800,29100,"4_W_0",3,36,0.31,22.7,7.17,3,"08:00","08:05"
28800,29100,"4_W_1",11,132,0.8,22.84,4.95,11,"08:00","08:05"
28800,29100,"4_W_2",9,108,0.59,25.48,5,9,"08:00","08:05"
28800,29100,"4_W_3",5,60,0.38,23.4,5.4,5,"08:00","08:05"
28800,29100,"4_E_0",29,348,2.38,20.97,5.09,30,"08:00","08:05"
28800,29100,"4_E_1",25,300,2.55,21.2,5.72,25,"08:00","08:05"
28800,29100,"4_E_2",22,264,1.53,23.9,4.95,22,"08:00","08:05"
28800,29100,"4_E_3",7,84,0.46,25.33,5,7,"08:00","08:05"
28800,29100,"5_W_0",62,744,5.2,21.53,5.35,62,"08:00","08:05"
28800,29100,"5_W_1",52,624,5.16,18.63,5.12,53,"08:00","08:05"
28800,29100,"5_W_2",62,744,6.97,17.98,5.25,62,"08:00","08:05"
28800,29100,"5_E_0",27,324,49.66,13.78,5.33,27,"08:00","08:05"
28800,29100,"5_E_1",19,228,50.41,9.37,5.63,19,"08:00","08:05"
28800,29100,"5_E_2",23,276,51.02,9.34,5.13,23,"08:00","08:05"
28800,29100,"6_W_0",29,348,2.78,18.59,5.22,29,"08:00","08:05"
28800,29100,"6_W_1",26,312,2.52,17.78,5.02,26,"08:00","08:05"
28800,29100,"6_W_2",20,240,1.98,17.97,5,20,"08:00","08:05"
28800,29100,"6_E_0",15,180,1.38,20.39,5,15,"08:00","08:05"
28800,29100,"6_E_1",10,120,0.93,18.48,5.05,10,"08:00","08:05"
28800,29100,"6_E_2",26,312,2.43,18.64,5.04,26,"08:00","08:05"
28800,29100,"7_W_0",22,264,2.41,18.91,6.14,22,"08:00","08:05"
28800,29100,"7_W_1",18,216,1.47,22.24,5.36,18,"08:00","08:05"
28800,29100,"7_W_2",3,36,0.21,22.24,4.67,3,"08:00","08:05"
28800,29100,"7_E_0",27,324,2.3,21.48,5.28,27,"08:00","08:05"
28800,29100,"7_E_1",9,108,0.94,20.38,5.78,9,"08:00","08:05"
