"begin","end","id","nVehContrib","flow","occupancy","speed","length","nVehEntered","begin_label","end_label"
30300,30600,"15_E_0",27,324,2.07,23.45,5.35,27,"08:25","08:30"
30300,30600,"15_E_1",13,156,0.9,23.02,4.77,13,"08:25","08:30"
30300,30600,"15_E_2",38,456,2.66,23.44,4.88,38,"08:25","08:30"
30300,30600,"16_W_0",21,252,1.65,23.38,5.43,21,"08:25","08:30"
30300,30600,"16_W_1",7,84,0.54,22.62,5.21,7,"08:25","08:30"
30300,30600,"16_W_2",1,12,0.07,23.61,5,1,"08:25","08:30"
30300,30600,"16_E_0",14,168,1.36,21.43,4.96,14,"08:25","08:30"
30300,30600,"16_E_1",13,156,0.89,24.68,5.04,14,"08:25","08:30"
30300,30600,"16_E_2",4,48,0.26,24.96,4.88,4,"08:25","08:30"
30300,30600,"17_W_0",13,156,0.6,34.55,4.77,13,"08:25","08:30"
30300,30600,"17_W_1",4,48,0.16,38.22,4.62,4,"08:25","08:30"
30300,30600,"17_W_2",4,48,0.18,37.34,5,4,"08:25","08:30"
30300,30600,"17_E_0",52,624,2.78,32.57,5.14,52,"08:25","08:30"
30300,30600,"17_E_1",17,204,0.82,35.42,5,17,"08:25","08:30"
30300,30600,"17_E_2",7,84,0.29,39.09,4.79,7,"08:25","08:30"
30300,30600,"18_W_0",12,144,1.07,20.37,5.17,13,"08:25","08:30"
30300,30600,"18_W_1",12,144,1.18,21.45,5.04,12,"08:25","08:30"
30300,30600,"18_W_2",5,60,0.37,24.49,5.4,5,"08:25","08:30"
30300,30600,"18_E_0",13,156,1.04,22.89,5.38,13,"08:25","08:30"
30300,30600,"18_E_1",18,216,1.32,24.08,5.19,18,"08:25","08:30"
30300,30600,"18_E_2",23,276,1.69,24.12,5.24,23,"08:25","08:30"
30300,30600,"19_W_0",7,84,0.5,23.82,5,7,"08:25","08:30"
30300,30600,"19_W_1",6,72,0.41,25.87,5.25,6,"08:25","08:30"
30300,30600,"19_W_2",4,48,0.26,25.13,4.88,4,"08:25","08:30"
30300,30600,"19_E_0",19,228,1.48,22.08,5.11,19,"08:25","08:30"
30300,30600,"19_E_1",11,132,0.85,21.5,4.77,11,"08:25","08:30"
30300,30600,"19_E_2",8,96,0.57,22.88,4.69,8,"08:25","08:30"
30300,30600,"20_W_0",13,156,0.96,23.14,5.08,13,"08:25","08:30"
30300,30600,"20_W_1",13,156,0.87,24.11,4.85,13,"08:25","08:30"
30300,30600,"20_W_2",13,156,0.85,24.51,4.77,13,"08:25","08:30"
30300,30600,"20_E_0",20,240,1.42,23.45,4.97,20,"08:25","08:30"
30300,30600,"20_E_1",6,72,0.39,25.91,5,6,"08:25","08:30"
30300,30600,"20_E_2",2,24,0.12,25.97,4.75,2,"08:25","08:30"
30300,30600,"21_W_0",7,84,0.68,17.76,5.07,7,"08:25","08:30"
30300,30600,"21_W_1",7,84,0.64,18.27,5,7,"08:25","08:30"
30300,30600,"21_E_0",7,84,0.64,18.22,4.93,7,"08:25","08:30"
30300,30600,"21_E_1",4,48,0.34,19.54,5,4,"08:25","08:30"
30600,30900,"1_W_0",3,36,0.38,13.71,5.17,3,"08:30","08:35"
30600,30900,"1_W_1",4,48,0.48,13.45,4.88,4,"08:30","08:35"
30600,30900,"1_E_0",1,12,0.15,12.23,5.5,1,"08:30","08:35"
30600,30900,"1_E_1",3,36,0.37,12.68,4.67,3,"08:30","08:35"
30600,30900,"2_W_0",14,168,1.22,23.25,6.18,15,"08:30","08:35"
30600,30900,"2_W_1",23,276,2.24,21.83,5.07,23,"08:30","08:35"
30600,30900,"2_W_2",16,192,1.1,23.89,4.91,17,"08:30","08:35"
30600,30900,"2_W_3",12,144,0.9,23.89,5.38,12,"08:30","08:35"
30600,30900,"2_E_0",11,132,0.92,21.37,4.95,11,"08:30","08:35"
30600,30900,"2_E_1",9,108,0.67,22.81,5,9,"08:30","08:35"
30600,30900,"2_E_2",2,24,0.16,23.43,5.5,2,"08:30","08:35"
30600,30900,"2_E_3",4,48,0.28,25.59,5.25,4,"08:30","08:35"
30600,30900,"3_W_0",13,156,1.72,13.22,5.27,13,"08:30","08:35"
30600,30900,"3_W_1",3,36,0.41,12.6,5.17,3,"08:30","08:35"
30600,30900,"3_E_0",12,144,1.55,12.9,4.92,12,"08:30","08:35"
30600,30900,"3_E_1",22,264,2.93,13.32,5.23,22,"08:30","08:35"
30600,30900,"4_W_0",5,60,0.55,21.15,6.7,5,"08:30","08:35"
30600,30900,"4_W_1",29,348,2.03,23.38,4.84,29,"08:30","08:35"
30600,30900,"4_W_2",19,228,1.28,25.39,5.08,19,"08:30","08:35"
30600,30900,"4_W_3",15,180,1.01,24.97,5.03,15,"08:30","08:35"
30600,30900,"4_E_0",16,192,1.58,22.48,6.34,16,"08:30","08:35"
30600,30900,"4_E_1",8,96,0.56,24.98,5.19,8,"08:30","08:35"
30600,30900,"4_E_2",12,144,1.15,22.55,5.08,12,"08:30","08:35"
30600,30900,"4_E_3",2,24,0.12,26.75,4.75,3,"08:30","08:35"
30600,30900,"5_W_0",35,420,2.63,22.92,5.11,35,"08:30","08:35"
30600,30900,"5_W_1",15,180,1.15,23.06,5.17,15,"08:30","08:35"
30600,30900,"5_W_2",22,264,1.55,23.16,4.82,22,"08:30","08:35"
30600,30900,"5_E_0",28,336,2.28,23.88,5.77,28,"08:30","08:35"
30600,30900,"5_E_1",17,204,1.19,24.7,5.18,17,"08:30","08:35"
30600,30900,"5_E_2",48,576,3.41,23.81,5.03,48,"08:30","08:35"
30600,30900,"6_W_0",27,324,2.58,20.53,5.28,27,"08:30","08:35"
30600,30900,"6_W_1",12,144,0.98,20.44,4.92,13,"08:30","08:35"
30600,30900,"6_W_2",10,120,0.79,20.68,4.8,10,"08:30","08:35"
30600,30900,"6_E_0",12,144,1.29,20.44,5.17,12,"08:30","08:35"
30600,30900,"6_E_1",9,108,0.86,19.55,5.33,10,"08:30","08:35"
30600,30900,"6_E_2",24,288,8.17,11.09,4.85,24,"08:30","08:35"
30600,30900,"7_W_0",29,348,3.03,19.39,6,29,"08:30","08:35"
30600,30900,"7_W_1",21,252,1.75,19.92,4.9,21,"08:30","08:35"
30600,30900,"7_W_2",4,48,0.28,21.86,4.62,4,"08:30","08:35"
30600,30900,"7_E_0",8,96,0.59,22.03,4.81,8,"08:30","08:35"
30600,30900,"7_E_1",9,108,0.66,22.65,4.94,9,"08:30","08:35"
30600,30900,"7_E_2",19,228,1.6,22.03,5.21,19,"08:30","08:35"
30600,30900,"8_W_0",25,300,14.25,11.06,5.38,25,"08:30","08:35"
30600,30900,"8_W_1",15,180,55.16,1.28,4.87,16,"08:30","08:35"
30600,30900,"8_W_2",21,252,12.15,11.1,5.1,21,"08:30","08:35"
30600,30900,"8_E_0",35,420,64.16,7.01,5.1,35,"08:30","08:35"
30600,30900,"8_E_1",32,384,77.97,7.36,5.03,34,"08:30","08:35"
30600,30900,"8_E_2",13,156,70.51,2.97,5.38,13,"08:30","08:35"
30600,30900,"9_W_0",25,300,1.97,20.89,4.92,25,"08:30","08:35"
30600,30900,"9_W_1",14,168,1.05,22.02,4.93,14,"08:30","08:35"
30600,30900,"9_W_2",18,216,1.61,18.33,4.83,18,"08:30","08:35"
30600,30900,"9_E_0",19,228,10.51,14.51,4.97,19,"08:30","08:35"
30600,30900,"9_E_1",28,336,3.93,16.14,4.93,28,"08:30","08:35"
30600,30900,"9_E_2",6,72,0.46,21.6,4.83,6,"08:30","08:35"
30600,30900,"10_W_0",14,168,1.03,22.76,5,14,"08:30","08:35"
30600,30900,"10_W_1",11,132,0.73,23.94,4.73,11,"08:30","08:35"
30600,30900,"10_W_2",8,96,0.56,24.49,5.12,8,"08:30","08:35"
30600,30900,"10_E_0",12,144,0.91,23.13,5.25,12,"08:30","08:35"
30600,30900,"10_E_1",10,120,0.84,22.38,5,10,"08:30","08:35"
30600,30900,"10_E_2",6,72,0.41,25.02,5.17,6,"08:30","08:35"
30600,30900,"11_W_0",6,72,0.72,21.61,6.17,6,"08:30","08:35"
30600,30900,"11_W_1",11,132,0.86,22.94,5.32,11,"08:30","08:35"
30600,30900,"11_W_2",17,204,1.23,23.89,5.18,17,"08:30","08:35"
30600,30900,"11_E_0",17,204,1.44,19.72,4.91,17,"08:30","08:35"
30600,30900,"11_E_1",16,192,1.36,19.92,5,16,"08:30","08:35"
30600,30900,"11_E_2",5,60,0.42,22.16,5.6,5,"08:30","08:35"
30600,30900,"12_W_0",36,432,8.42,13.26,5,36,"08:30","08:35"
30600,30900,"12_W_1",23,276,2.36,16.97,4.93,23,"08:30","08:35"
30600,30900,"12_W_2",27,324,2.79,17.83,4.96,27,"08:30","08:35"
30600,30900,"12_E_0",17,204,1.52,19.69,5.12,17,"08:30","08:35"
30600,30900,"12_E_1",17,204,1.55,18.82,5,17,"08:30","08:35"
30600,30900,"12_E_2",10,120,0.81,21.21,5.15,10,"08:30","08:35"
30600,30900,"13_W_0",13,156,1.29,22.77,6.81,13,"08:30","08:35"
30600,30900,"13_W_1",9,108,0.79,19.74,5,9,"08:30","08:35"
30600,30900,"13_W_2",22,264,1.87,20.22,4.95,22,"08:30","08:35"
30600,30900,"13_E_0",5,60,0.36,22.55,4.9,5,"08:30","08:35"
30600,30900,"13_E_1",4,48,0.51,18.08,6.5,4,"08:30","08:35"
30600,30900,"13_E_2",16,192,1.34,21.61,5.31,16,"08:30","08:35"
30600,30900,"14_W_0",35,420,3.16,18.4,4.94,36,"08:30","08:35"
30600,30900,"14_W_1",15,180,1.71,17.92,5.2,15,"08:30","08:35"
30600,30900,"14_E_0",30,360,2.93,18.17,4.88,30,"08:30","08:35"
30600,30900,"14_E_1",10,120,0.88,19.92,5.2,11,"08:30","08:35"
30600,30900,"15_W_0",33,396,2.6,21.35,4.97,33,"08:30","08:35"
30600,30900,"15_W_1",18,216,1.31,24.4,5.28,18,"08:30","08:35"
30600,30900,"15_W_2",30,360,2.22,23.28,5.08,30,"08:30","08:35"
30600,30900,"15_E_0",34,408,2.52,23.32,5.13,34,"08:30","08:35"
30600,30900,"15_E_1",18,216,1.37,22.54,5.06,19,"08:30","08:35"
30600,30900,"15_E_2",44,528,3.63,22.6,5.2,44,"08:30","08:35"
30600,30900,"16_W_0",18,216,1.38,22.86,5.11,18,"08:30","08:35"
30600,30900,"16_W_1",15,180,1.1,23.86,5.2,15,"08:30","08:35"
30600,30900,"16_W_2",1,12,0.1,20.03,6,1,"08:30","08:35"
30600,30900,"16_E_0",19,228,1.45,22.89,5.18,19,"08:30","08:35"
30600,30900,"16_E_1",7,84,0.48,23.58,4.79,7,"08:30","08:35"
30600,30900,"16_E_2",4,48,0.32,24.55,5.75,4,"08:30","08:35"
30600,30900,"17_W_0",20,240,1,33.78,5.03,20,"08:30","08:35"
30600,30900,"17_W_1",3,36,0.13,36.13,4.67,3,"08:30","08:35"
30600,30900,"17_W_2",4,48,0.19,35.09,4.88,4,"08:30","08:35"
30600,30900,"17_E_0",46,552,2.39,33.28,5.09,46,"08:30","08:35"
30600,30900,"17_E_1",11,132,0.52,34.57,4.86,11,"08:30","08:35"
30600,30900,"17_E_2",9,108,0.43,35.7,5.11,9,"08:30","08:35"
30600,30900,"18_W_0",22,264,1.58,23.4,5.02,23,"08:30","08:35"
30600,30900,"18_W_1",14,168,1.27,22.79,5.07,14,"08:30","08:35"
30600,30900,"18_W_2",1,12,0.09,25.04,7,1,"08:30","08:35"
30600,30900,"18_E_0",9,108,0.69,23.66,5.11,9,"08:30","08:35"
30600,30900,"18_E_1",11,132,0.8,24.08,5.18,11,"08:30","08:35"
30600,30900,"18_E_2",14,168,1.03,23.38,5.14,14,"08:30","08:35"
30600,30900,"19_W_0",5,60,0.38,22.1,5,5,"08:30","08:35"
30600,30900,"19_W_1",11,132,0.79,23.85,5.14,11,"08:30","08:35"
30600,30900,"19_W_2",8,96,0.56,24.79,5.19,8,"08:30","08:35"
30600,30900,"19_E_0",16,192,1.21,22.9,5.12,16,"08:30","08:35"
30600,30900,"19_E_1",9,108,0.63,24.15,5,9,"08:30","08:35"
30600,30900,"19_E_2",6,72,0.38,24.23,4.58,6,"08:30","08:35"
30600,30900,"20_W_0",10,120,0.73,23.76,5.2,10,"08:30","08:35"
30600,30900,"20_W_1",19,228,1.32,23.9,4.92,19,"08:30","08:35"
30600,30900,"20_W_2",15,180,1.08,23.36,4.97,15,"08:30","08:35"
30600,30900,"20_E_0",22,264,1.64,23.35,5.2,22,"08:30","08:35"
30600,30900,"20_E_1",12,144,0.9,23.69,5.29,12,"08:30","08:35"
30600,30900,"20_E_2",7,84,0.47,24.11,4.79,7,"08:30","08:35"
30600,30900,"21_W_0",6,72,0.49,20.08,4.92,6,"08:30","08:35"
30600,30900,"21_W_1",8,96,0.79,17.54,5.19,8,"08:30","08:35"
30600,30900,"21_E_0",9,108,0.91,18.04,5.44,9,"08:30","08:35"
30600,30900,"21_E_1",3,36,0.29,17.71,5.17,3,"08:30","08:35"
30900,31200,"1_W_0",8,96,1.03,12.89,4.94,8,"08:35","08:40"
30900,31200,"1_W_1",4,48,0.5,13.13,4.88,4,"08:35","08:40"
30900,31200,"1_E_0",2,24,0.32,11.34,5.5,2,"08:35","08:40"
30900,31200,"1_E_1",1,12,0.14,10.37,4.5,1,"08:35","08:40"
30900,31200,"2_W_0",15,180,1.51,23.2,5.83,15,"08:35","08:40"
30900,31200,"2_W_1",18,216,1.4,23.28,5.39,19,"08:35","08:40"
30900,31200,"2_W_2",8,96,0.55,24.22,4.94,8,"08:35","08:40"
30900,31200,"2_W_3",3,36,0.22,24.03,5.17,3,"08:35","08:40"
30900,31200,"2_E_0",13,156,1.24,22.75,6.42,13,"08:35","08:40"
30900,31200,"2_E_1",13,156,0.94,23.6,5.12,13,"08:35","08:40"
30900,31200,"2_E_2",8,96,0.54,23.69,4.81,8,"08:35","08:40"
30900,31200,"2_E_3",2,24,0.11,26.45,4.5,2,"08:35","08:40"
30900,31200,"3_W_0",12,144,1.49,13.52,4.92,12,"08:35","08:40"
30900,31200,"3_W_1",3,36,0.35,13.75,4.83,3,"08:35","08:40"
30900,31200,"3_E_0",9,108,1.24,12.46,5.11,9,"08:35","08:40"
30900,31200,"3_E_1",14,168,1.94,13.56,5.46,14,"08:35","08:40"
30900,31200,"4_W_0",4,48,0.67,23.97,12,4,"08:35","08:40"
30900,31200,"4_W_1",28,336,2.23,22.96,5.38,28,"08:35","08:40"
30900,31200,"4_W_2",16,192,1.22,22.78,5.12,16,"08:35","08:40"
30900,31200,"4_W_3",18,216,1.43,21.43,5.08,18,"08:35","08:40"
30900,31200,"4_E_0",22,264,1.65,22.33,4.98,22,"08:35","08:40"
30900,31200,"4_E_1",9,108,0.66,23.6,5.17,9,"08:35","08:40"
30900,31200,"4_E_2",7,84,0.47,24.26,4.93,7,"08:35","08:40"
30900,31200,"4_E_3",2,24,0.11,28.7,4.75,2,"08:35","08:40"
30900,31200,"5_W_0",29,348,2.29,22.03,5.03,29,"08:35","08:40"
30900,31200,"5_W_1",12,144,0.92,22.66,5.08,12,"08:35","08:40"
30900,31200,"5_W_2",33,396,2.67,22.86,5.41,33,"08:35","08:40"
30900,31200,"5_E_0",25,300,1.9,22.8,5.06,26,"08:35","08:40"
30900,31200,"5_E_1",11,132,1.1,21.41,4.91,11,"08:35","08:40"
30900,31200,"5_E_2",27,324,2.2,23.8,5.74,27,"08:35","08:40"
30900,31200,"6_W_0",21,252,2.03,19.86,5.07,21,"08:35","08:40"
30900,31200,"6_W_1",16,192,1.22,21.33,4.84,17,"08:35","08:40"
30900,31200,"6_W_2",3,36,0.28,18.19,5.17,3,"08:35","08:40"
30900,31200,"6_E_0",15,180,1.18,22.75,5.27,16,"08:35","08:40"
30900,31200,"6_E_1",15,180,1.54,19.22,4.83,15,"08:35","08:40"
30900,31200,"6_E_2",33,396,32.37,7.05,4.94,33,"08:35","08:40"
30900,31200,"7_W_0",19,228,2.07,19.54,6.11,19,"08:35","08:40"
30900,31200,"7_W_1",29,348,2.66,19.92,4.95,29,"08:35","08:40"
30900,31200,"7_W_2",10,120,0.84,20.58,5,11,"08:35","08:40"
30900,31200,"7_E_0",24,288,2.83,19.13,5.65,24,"08:35","08:40"
30900,31200,"7_E_1",11,132,1.13,21.1,6.09,12,"08:35","08:40"
30900,31200,"7_E_2",19,228,1.6,21.69,5.47,19,"08:35","08:40"
30900,31200,"8_W_0",22,264,14.02,7.25,5.14,22,"08:35","08:40"
30900,31200,"8_W_1",13,156,79.93,0.88,5.04,13,"08:35","08:40"
30900,31200,"8_W_2",14,168,2.83,12.67,5.25,14,"08:35","08:40"
30900,31200,"8_E_0",34,408,24.9,15.05,5.25,34,"08:35","08:40"
30900,31200,"8_E_1",23,276,23.42,14.19,5.15,23,"08:35","08:40"
30900,31200,"8_E_2",22,264,23.67,13.63,5.55,22,"08:35","08:40"
30900,31200,"9_W_0",15,180,1.24,20.99,5.17,15,"08:35","08:40"
30900,31200,"9_W_1",19,228,1.56,20.94,5.11,19,"08:35","08:40"
30900,31200,"9_W_2",15,180,1.31,18.96,4.9,15,"08:35","08:40"
30900,31200,"9_E_0",10,120,0.84,20.61,5.1,10,"08:35","08:40"
30900,31200,"9_E_1",21,252,1.77,19.9,4.9,21,"08:35","08:40"
30900,31200,"9_E_2",4,48,0.4,16.91,5,4,"08:35","08:40"
30900,31200,"10_W_0",13,156,0.9,24.03,4.92,13,"08:35","08:40"
30900,31200,"10_W_1",8,96,0.56,24.65,5.12,8,"08:35","08:40"
30900,31200,"10_W_2",4,48,0.27,23.78,4.88,4,"08:35","08:40"
30900,31200,"10_E_0",21,252,1.4,24.5,4.86,21,"08:35","08:40"
30900,31200,"10_E_1",15,180,1.01,24.38,4.9,15,"08:35","08:40"
30900,31200,"10_E_2",10,120,0.6,25.8,4.65,10,"08:35","08:40"
30900,31200,"11_W_0",18,216,1.46,22.09,5.31,18,"08:35","08:40"
30900,31200,"11_W_1",29,348,2.49,21.62,5.03,29,"08:35","08:40"
30900,31200,"11_W_2",26,312,1.9,23.43,5.08,27,"08:35","08:40"
30900,31200,"11_E_0",21,252,1.5,23.19,4.93,21,"08:35","08:40"
30900,31200,"11_E_1",17,204,1.4,21.8,5.21,18,"08:35","08:40"
30900,31200,"11_E_2",2,24,0.46,14.21,4.75,2,"08:35","08:40"
30900,31200,"12_W_0",19,228,2.34,17.39,4.95,19,"08:35","08:40"
30900,31200,"12_W_1",9,108,1.01,17.27,5.17,11,"08:35","08:40"
30900,31200,"12_W_2",12,144,0.95,21.55,5.08,12,"08:35","08:40"
30900,31200,"12_E_0",15,180,1.5,16.72,4.8,16,"08:35","08:40"
30900,31200,"12_E_1",36,432,4.22,15.95,5,36,"08:35","08:40"
30900,31200,"12_E_2",21,252,1.83,19.54,4.98,21,"08:35","08:40"
30900,31200,"13_W_0",11,132,1.84,19.45,9.5,11,"08:35","08:40"
30900,31200,"13_W_1",14,168,1.02,23.02,5,14,"08:35","08:40"
30900,31200,"13_W_2",18,216,1.57,21.77,5.03,18,"08:35","08:40"
30900,31200,"13_E_0",21,252,2.09,21.33,5.5,21,"08:35","08:40"
30900,31200,"13_E_1",24,288,1.85,22.2,5.06,25,"08:35","08:40"
30900,31200,"13_E_2",23,276,1.84,22.54,5.35,23,"08:35","08:40"
30900,31200,"14_W_0",40,480,3.83,18.08,4.9,40,"08:35","08:40"
30900,31200,"14_W_1",21,252,1.87,19.75,5.26,22,"08:35","08:40"
30900,31200,"14_E_0",45,540,4.18,18.24,5.02,46,"08:35","08:40"
30900,31200,"14_E_1",22,264,2.23,18.72,4.95,22,"08:35","08:40"
30900,31200,"15_W_0",23,276,2.16,20.19,4.98,23,"08:35","08:40"
30900,31200,"15_W_1",15,180,1.07,22.54,4.77,16,"08:35","08:40"
30900,31200,"15_W_2",23,276,1.58,23.44,4.78,23,"08:35","08:40"
30900,31200,"15_E_0",29,348,2.24,22.41,5.12,29,"08:35","08:40"
30900,31200,"15_E_1",16,192,1.15,24.67,5.25,16,"08:35","08:40"
30900,31200,"15_E_2",30,360,2.13,23.86,5.05,30,"08:35","08:40"
30900,31200,"16_W_0",19,228,1.54,23.56,5.71,19,"08:35","08:40"
30900,31200,"16_W_1",4,48,0.29,24.63,5.38,4,"08:35","08:40"
30900,31200,"16_W_2",1,12,0.06,24.26,4.5,1,"08:35","08:40"
30900,31200,"16_E_0",15,180,1.42,22.94,6.27,15,"08:35","08:40"
30900,31200,"16_E_1",17,204,1.52,23.25,5.18,17,"08:35","08:40"
30900,31200,"16_E_2",6,72,0.46,24.12,5.42,7,"08:35","08:40"
30900,31200,"17_W_0",20,240,0.97,34.83,5,20,"08:35","08:40"
30900,31200,"17_W_1",3,36,0.12,39.3,4.67,3,"08:35","08:40"
30900,31200,"17_W_2",2,24,0.09,36.78,5,2,"08:35","08:40"
30900,31200,"17_E_0",39,468,2.01,33.13,5.03,39,"08:35","08:40"
30900,31200,"17_E_1",13,156,0.64,33.53,4.85,13,"08:35","08:40"
30900,31200,"17_E_2",10,120,0.51,34.3,5.15,10,"08:35","08:40"
30900,31200,"18_W_0",21,252,1.67,23.11,5.43,21,"08:35","08:40"
30900,31200,"18_W_1",11,132,0.72,24.15,4.73,11,"08:35","08:40"
30900,31200,"18_W_2",4,48,0.25,25.37,4.75,4,"08:35","08:40"
30900,31200,"18_E_0",12,144,0.94,22.26,5.12,12,"08:35","08:40"
30900,31200,"18_E_1",7,84,0.53,21.75,4.86,7,"08:35","08:40"
30900,31200,"18_E_2",13,156,0.99,23.28,5.23,13,"08:35","08:40"
30900,31200,"19_W_0",6,72,0.55,22.92,6.08,6,"08:35","08:40"
30900,31200,"19_W_1",10,120,0.69,24.09,4.95,10,"08:35","08:40"
30900,31200,"19_W_2",3,36,0.18,25.62,4.5,3,"08:35","08:40"
30900,31200,"19_E_0",20,240,1.37,23.89,4.9,20,"08:35","08:40"
30900,31200,"19_E_1",6,72,0.47,23.63,5.5,6,"08:35","08:40"
30900,31200,"19_E_2",9,108,0.67,25.15,5.61,9,"08:35","08:40"
30900,31200,"20_W_0",12,144,0.9,22.95,5.12,12,"08:35","08:40"
30900,31200,"20_W_1",8,96,0.57,23.82,5,8,"08:35","08:40"
30900,31200,"20_W_2",9,108,0.62,24.67,5.11,9,"08:35","08:40"
30900,31200,"20_E_0",12,144,0.83,23.38,4.83,12,"08:35","08:40"
30900,31200,"20_E_1",11,132,0.76,24.2,5,11,"08:35","08:40"
30900,31200,"20_E_2",7,84,0.45,27.39,5.29,7,"08:35","08:40"
30900,31200,"21_W_0",8,96,0.87,18.76,6,8,"08:35","08:40"
30900,31200,"21_W_1",8,96,0.71,18.12,4.75,8,"08:35","08:40"
30900,31200,"21_E_0",11,132,1.11,17.97,4.95,11,"08:35","08:40"
30900,31200,"21_E_1",3,36,0.22,20.44,4.5,3,"08:35","08:40"
31200,31500,"1_W_0",4,48,0.63,13.43,6.5,4,"08:40","08:45"
31200,31500,"1_W_1",3,36,0.44,13.03,5.5,3,"08:40","08:45"
31200,31500,"1_E_0",6,72,0.8,12.91,5.08,6,"08:40","08:45"
31200,31500,"1_E_1",4,48,0.56,12.71,5.25,4,"08:40","08:45"
31200,31500,"2_W_0",12,144,0.85,23.4,4.88,12,"08:40","08:45"
31200,31500,"2_W_1",17,204,1.34,21.7,5.03,17,"08:40","08:45"
31200,31500,"2_W_2",13,156,0.86,24.76,4.85,13,"08:40","08:45"
31200,31500,"2_W_3",11,132,0.72,25.68,5.05,11,"08:40","08:45"
31200,31500,"2_E_0",13,156,1.21,22.12,4.85,13,"08:40","08:45"
31200,31500,"2_E_1",5,60,0.34,26.02,5.3,6,"08:40","08:45"
31200,31500,"2_E_2",3,36,0.22,24.55,5.33,3,"08:40","08:45"
31200,31500,"2_E_3",1,12,0.09,17.29,4.5,1,"08:40","08:45"
31200,31500,"3_W_0",8,96,1.38,13.38,6.69,8,"08:40","08:45"
31200,31500,"3_W_1",2,24,0.24,13.71,5,2,"08:40","08:45"
31200,31500,"3_E_0",9,108,1.18,12.72,4.89,9,"08:40","08:45"
31200,31500,"3_E_1",13,156,1.9,13.72,6.04,13,"08:40","08:45"
31200,31500,"4_W_0",2,24,0.28,18.5,8.25,2,"08:40","08:45"
31200,31500,"4_W_1",26,312,1.82,23.47,4.88,26,"08:40","08:45"
31200,31500,"4_W_2",12,144,0.81,24.64,4.96,12,"08:40","08:45"
31200,31500,"4_W_3",9,108,0.58,24.87,4.78,9,"08:40","08:45"
31200,31500,"4_E_0",19,228,1.38,23.94,5.18,19,"08:40","08:45"
31200,31500,"4_E_1",9,108,0.66,24.57,5.39,10,"08:40","08:45"
31200,31500,"4_E_2",9,108,0.92,22.68,5.33,9,"08:40","08:45"
31200,31500,"4_E_3",1,12,0.05,28.01,4.5,1,"08:40","08:45"
31200,31500,"5_W_0",34,408,2.45,23.19,4.97,34,"08:40","08:45"
31200,31500,"5_W_1",12,144,0.81,24.81,4.96,12,"08:40","08:45"
31200,31500,"5_W_2",25,300,2.17,24.36,6.36,25,"08:40","08:45"
31200,31500,"5_E_0",22,264,1.54,24.97,5.3,22,"08:40","08:45"
31200,31500,"5_E_1",4,48,0.33,21.85,5.38,4,"08:40","08:45"
31200,31500,"5_E_2",29,348,2.01,24.13,5.03,29,"08:40","08:45"
31200,31500,"6_W_0",12,144,0.98,19.68,4.79,12,"08:40","08:45"
31200,31500,"6_W_1",13,156,1.14,20.47,5.31,13,"08:40","08:45"
31200,31500,"6_W_2",6,72,0.52,19.35,5,6,"08:40","08:45"
31200,31500,"6_E_0",8,96,0.64,23,5.5,8,"08:40","08:45"
31200,31500,"6_E_1",6,72,0.55,20.45,5.42,6,"08:40","08:45"
31200,31500,"6_E_2",27,324,7.76,13.03,4.93,27,"08:40","08:45"
31200,31500,"7_W_0",25,300,2.44,18.86,5.36,25,"08:40","08:45"
31200,31500,"7_W_1",15,180,1.3,20.26,5.1,15,"08:40","08:45"
31200,31500,"7_W_2",9,108,0.89,17.06,4.89,9,"08:40","08:45"
31200,31500,"7_E_0",16,192,1.38,21.52,5.34,16,"08:40","08:45"
31200,31500,"7_E_1",13,156,1.23,20.31,5.5,13,"08:40","08:45"
31200,31500,"7_E_2",15,180,1.66,20.35,6.33,15,"08:40","08:45"
31200,31500,"8_W_0",26,312,63.22,7.24,5.63,26,"08:40","08:45"
31200,31500,"8_W_1",8,96,82.72,0.75,5.19,9,"08:40","08:45"
31200,31500,"8_W_2",21,252,9.29,11.9,5.02,21,"08:40","08:45"
31200,31500,"8_E_0",34,408,3.43,17.3,4.9,34,"08:40","08:45"
31200,31500,"8_E_1",14,168,1.35,17.41,4.96,15,"08:40","08:45"
31200,31500,"8_E_2",21,252,2.19,17.56,4.81,21,"08:40","08:45"
31200,31500,"9_W_0",22,264,1.8,20.83,5,22,"08:40","08:45"
31200,31500,"9_W_1",31,372,2.98,18.22,5.08,31,"08:40","08:45"
31200,31500,"9_W_2",16,192,1.38,20.33,5.16,16,"08:40","08:45"
31200,31500,"9_E_0",22,264,2.44,18.68,5.02,22,"08:40","08:45"
31200,31500,"9_E_1",15,180,1.4,19.59,4.93,15,"08:40","08:45"
31200,31500,"9_E_2",5,60,0.52,17.14,5.1,5,"08:40","08:45"
31200,31500,"10_W_0",17,204,1.16,23.8,4.85,17,"08:40","08:45"
31200,31500,"10_W_1",6,72,0.47,24.83,5.83,6,"08:40","08:45"
31200,31500,"10_W_2",8,96,0.62,23.61,5.5,8,"08:40","08:45"
31200,31500,"10_E_0",21,252,1.52,22.83,4.9,21,"08:40","08:45"
31200,31500,"10_E_1",18,216,1.2,24.28,4.81,18,"08:40","08:45"
31200,31500,"10_E_2",9,108,0.59,24.25,4.78,9,"08:40","08:45"
31200,31500,"11_W_0",9,108,0.71,21.86,5.11,9,"08:40","08:45"
